Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,WnvPresent,Year,Month,WeekofYear,YearMonth,NumMosquitos,Coord,dist_spray,sprayed
2009-06-19,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,6,25,2009-06,1,"(41.82561, -87.726549)",4443.003686508022,0
2009-06-19,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,6,25,2009-06,3,"(41.82561, -87.726549)",4443.003686508022,0
2009-06-26,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,6,26,2009-06,3,"(41.82561, -87.726549)",4443.003686508022,0
2009-07-06,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,7,28,2009-07,12,"(41.82561, -87.726549)",4443.003686508022,0
2009-07-10,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,7,28,2009-07,10,"(41.82561, -87.726549)",4443.003686508022,0
2009-07-10,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,7,28,2009-07,1,"(41.82561, -87.726549)",4443.003686508022,0
2009-07-17,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,7,29,2009-07,1,"(41.82561, -87.726549)",4443.003686508022,0
2009-07-17,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,7,29,2009-07,2,"(41.82561, -87.726549)",4443.003686508022,0
2009-07-17,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX SALINARIUS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,7,29,2009-07,1,"(41.82561, -87.726549)",4443.003686508022,0
2009-07-31,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,7,31,2009-07,6,"(41.82561, -87.726549)",4443.003686508022,0
2009-07-31,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,7,31,2009-07,2,"(41.82561, -87.726549)",4443.003686508022,0
2009-08-07,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,8,32,2009-08,3,"(41.82561, -87.726549)",4443.003686508022,0
2009-08-13,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,8,33,2009-08,1,"(41.82561, -87.726549)",4443.003686508022,0
2009-08-13,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,8,33,2009-08,3,"(41.82561, -87.726549)",4443.003686508022,0
2009-08-25,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,8,35,2009-08,1,"(41.82561, -87.726549)",4443.003686508022,0
2009-09-14,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,9,38,2009-09,3,"(41.82561, -87.726549)",4443.003686508022,0
2009-09-14,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,9,38,2009-09,4,"(41.82561, -87.726549)",4443.003686508022,0
2009-09-14,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,9,38,2009-09,2,"(41.82561, -87.726549)",4443.003686508022,0
2009-09-17,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,9,38,2009-09,8,"(41.82561, -87.726549)",4443.003686508022,0
2009-09-17,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,9,38,2009-09,2,"(41.82561, -87.726549)",4443.003686508022,0
2009-09-25,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,9,39,2009-09,1,"(41.82561, -87.726549)",4443.003686508022,0
2009-10-01,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,10,40,2009-10,5,"(41.82561, -87.726549)",4443.003686508022,0
2009-10-01,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,10,40,2009-10,9,"(41.82561, -87.726549)",4443.003686508022,0
2009-10-01,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2009,10,40,2009-10,1,"(41.82561, -87.726549)",4443.003686508022,0
2011-06-17,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,6,24,2011-06,15,"(41.82561, -87.726549)",4443.003686508022,0
2011-06-24,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,6,25,2011-06,6,"(41.82561, -87.726549)",4443.003686508022,0
2011-06-24,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,6,25,2011-06,1,"(41.82561, -87.726549)",4443.003686508022,0
2011-06-30,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,6,26,2011-06,11,"(41.82561, -87.726549)",4443.003686508022,0
2011-06-30,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,6,26,2011-06,8,"(41.82561, -87.726549)",4443.003686508022,0
2011-07-11,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,7,28,2011-07,10,"(41.82561, -87.726549)",4443.003686508022,0
2011-07-11,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,7,28,2011-07,26,"(41.82561, -87.726549)",4443.003686508022,0
2011-07-15,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,7,28,2011-07,3,"(41.82561, -87.726549)",4443.003686508022,0
2011-07-15,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,7,28,2011-07,1,"(41.82561, -87.726549)",4443.003686508022,0
2011-07-25,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,7,30,2011-07,2,"(41.82561, -87.726549)",4443.003686508022,0
2011-07-25,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,7,30,2011-07,11,"(41.82561, -87.726549)",4443.003686508022,0
2011-07-25,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,7,30,2011-07,4,"(41.82561, -87.726549)",4443.003686508022,0
2011-07-29,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,7,30,2011-07,1,"(41.82561, -87.726549)",4443.003686508022,0
2011-07-29,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,7,30,2011-07,1,"(41.82561, -87.726549)",4443.003686508022,0
2011-08-05,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,8,31,2011-08,9,"(41.82561, -87.726549)",4443.003686508022,0
2011-08-05,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,8,31,2011-08,11,"(41.82561, -87.726549)",4443.003686508022,0
2011-08-12,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,8,32,2011-08,8,"(41.82561, -87.726549)",4443.003686508022,0
2011-08-19,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,8,33,2011-08,3,"(41.82561, -87.726549)",4443.003686508022,0
2011-08-26,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,8,34,2011-08,1,"(41.82561, -87.726549)",4443.003686508022,0
2011-09-12,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,9,37,2011-09,17,"(41.82561, -87.726549)",4443.003686508022,0
2011-09-12,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,9,37,2011-09,4,"(41.82561, -87.726549)",4443.003686508022,0
2011-09-12,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX TERRITANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,9,37,2011-09,1,"(41.82561, -87.726549)",4443.003686508022,0
2011-09-16,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,9,37,2011-09,3,"(41.82561, -87.726549)",4443.003686508022,0
2011-09-16,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,9,37,2011-09,1,"(41.82561, -87.726549)",4443.003686508022,0
2011-09-16,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX TARSALIS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,9,37,2011-09,1,"(41.82561, -87.726549)",4443.003686508022,0
2011-09-30,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2011,9,39,2011-09,1,"(41.82561, -87.726549)",4443.003686508022,0
2013-06-14,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,6,24,2013-06,8,"(41.82561, -87.726549)",4443.003686508022,0
2013-06-14,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,6,24,2013-06,10,"(41.82561, -87.726549)",4443.003686508022,0
2013-06-21,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,6,25,2013-06,16,"(41.82561, -87.726549)",4443.003686508022,0
2013-06-28,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,6,26,2013-06,5,"(41.82561, -87.726549)",4443.003686508022,0
2013-07-08,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,7,28,2013-07,15,"(41.82561, -87.726549)",4443.003686508022,0
2013-07-08,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,7,28,2013-07,22,"(41.82561, -87.726549)",4443.003686508022,0
2013-07-12,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,7,28,2013-07,1,"(41.82561, -87.726549)",4443.003686508022,0
2013-07-12,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,7,28,2013-07,12,"(41.82561, -87.726549)",4443.003686508022,0
2013-07-19,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,7,29,2013-07,3,"(41.82561, -87.726549)",4443.003686508022,0
2013-07-19,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,7,29,2013-07,9,"(41.82561, -87.726549)",4443.003686508022,0
2013-07-25,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,7,30,2013-07,2,"(41.82561, -87.726549)",4443.003686508022,0
2013-08-01,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,8,31,2013-08,5,"(41.82561, -87.726549)",4443.003686508022,0
2013-08-01,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX TERRITANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,8,31,2013-08,1,"(41.82561, -87.726549)",4443.003686508022,0
2013-08-08,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,8,32,2013-08,4,"(41.82561, -87.726549)",4443.003686508022,0
2013-08-08,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,8,32,2013-08,3,"(41.82561, -87.726549)",4443.003686508022,0
2013-08-15,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,8,33,2013-08,3,"(41.82561, -87.726549)",4443.003686508022,0
2013-08-22,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,8,34,2013-08,4,"(41.82561, -87.726549)",4443.003686508022,0
2013-08-22,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,2013,8,34,2013-08,6,"(41.82561, -87.726549)",4443.003686508022,0
2013-08-22,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,8,34,2013-08,4,"(41.82561, -87.726549)",4443.003686508022,0
2013-08-29,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,8,35,2013-08,3,"(41.82561, -87.726549)",4443.003686508022,0
2013-08-29,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,8,35,2013-08,6,"(41.82561, -87.726549)",4443.003686508022,0
2013-09-06,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,9,36,2013-09,18,"(41.82561, -87.726549)",4443.003686508022,0
2013-09-19,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,9,38,2013-09,13,"(41.82561, -87.726549)",4443.003686508022,0
2013-09-26,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,0,2013,9,39,2013-09,12,"(41.82561, -87.726549)",4443.003686508022,0
2007-07-18,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,7,29,2007-07,21,"(41.686398, -87.531635)",6238.631178377814,0
2007-07-18,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,7,29,2007-07,13,"(41.686398, -87.531635)",6238.631178377814,0
2007-07-18,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,1,2007,7,29,2007-07,50,"(41.686398, -87.531635)",6238.631178377814,0
2007-07-18,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,7,29,2007-07,1,"(41.686398, -87.531635)",6238.631178377814,0
2007-07-19,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,7,29,2007-07,3,"(41.686398, -87.531635)",6238.631178377814,0
2007-07-19,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,7,29,2007-07,32,"(41.686398, -87.531635)",6238.631178377814,0
2007-07-19,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,7,29,2007-07,1,"(41.686398, -87.531635)",6238.631178377814,0
2007-07-19,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX TERRITANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,7,29,2007-07,1,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-02,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,31,2007-08,153,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-02,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,31,2007-08,1,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-02,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX TERRITANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,31,2007-08,54,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-03,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,31,2007-08,154,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-03,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,31,2007-08,50,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-09,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,32,2007-08,7,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-09,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,32,2007-08,25,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-09,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX SALINARIUS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,32,2007-08,1,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-09,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX TERRITANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,32,2007-08,1,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-17,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,33,2007-08,30,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-17,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,1,2007,8,33,2007-08,30,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-17,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,33,2007-08,70,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-17,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX TERRITANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,33,2007-08,23,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-22,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,34,2007-08,12,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-22,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,1,2007,8,34,2007-08,22,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-22,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX TERRITANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,34,2007-08,2,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-28,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,35,2007-08,14,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-28,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,35,2007-08,12,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-28,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX SALINARIUS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,35,2007-08,3,"(41.686398, -87.531635)",6238.631178377814,0
2007-08-28,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX TERRITANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,8,35,2007-08,1,"(41.686398, -87.531635)",6238.631178377814,0
2007-09-06,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,0,2007,9,36,2007-09,2,"(41.686398, -87.531635)",6238.631178377814,0
